audio_name,applied_effects,random_effects,similarity_indv,similarity_indv_effects_only
100.mp3,"{3: {'gain_db': 3.9}, 5: {'wet_level': 0.47}, 1: {'delay_seconds': 4.11}, 2: {'drive_db': 7.96}, 0: {'rate_hz': 19.78}, 4: {'depth': 0.37}}","{4: {'depth': 0.21}, 3: {'gain_db': -9.63}, 2: {'drive_db': 17.77}, 0: {'rate_hz': 15.26}, 5: {'wet_level': 0.57}, 1: {'delay_seconds': 2.11}}",0.37700728578855314,0.9999999999999999
101.mp3,"{3: {'gain_db': 3.52}, 2: {'drive_db': 14.3}, 5: {'wet_level': 0.59}}","{3: {'gain_db': -7.02}, 5: {'wet_level': 0.23}, 2: {'drive_db': 9.18}, 4: {'depth': 0.24}}",0.22809371802286782,0.75
102.mp3,"{4: {'depth': 0.45}, 0: {'rate_hz': 6.06}, 3: {'gain_db': -0.45}, 2: {'drive_db': 3.72}}","{3: {'gain_db': 1.16}, 1: {'delay_seconds': 4.98}, 2: {'drive_db': 15.32}, 5: {'wet_level': 0.23}, 0: {'rate_hz': 1.41}}",0.35996596969035244,0.6000000000000001
103.mp3,"{3: {'gain_db': 1.33}, 1: {'delay_seconds': 3.99}}","{0: {'rate_hz': 10.35}, 4: {'depth': 0.49}, 2: {'drive_db': 18.92}}",0.0,0.0
104.mp3,"{2: {'drive_db': 8.08}, 3: {'gain_db': -3.14}, 4: {'depth': 0.41}, 1: {'delay_seconds': 4.78}, 5: {'wet_level': 0.54}}","{1: {'delay_seconds': 4.05}, 3: {'gain_db': 9.3}, 0: {'rate_hz': 19.95}, 5: {'wet_level': 0.44}, 4: {'depth': 0.56}}",0.37034947921329864,0.8
105.mp3,"{4: {'depth': 0.26}, 5: {'wet_level': 0.44}, 2: {'drive_db': 6.52}, 1: {'delay_seconds': 1.29}}","{4: {'depth': 0.33}, 2: {'drive_db': 17.47}, 3: {'gain_db': 6.03}, 0: {'rate_hz': 13.36}}",0.2454507767498691,0.5
106.mp3,"{3: {'gain_db': 7.68}, 1: {'delay_seconds': 3.89}, 2: {'drive_db': 15.23}, 0: {'rate_hz': 5.96}, 4: {'depth': 0.39}, 5: {'wet_level': 0.27}}","{3: {'gain_db': 3.07}, 1: {'delay_seconds': 3.43}, 0: {'rate_hz': 2.79}}",0.392383394618112,0.5
107.mp3,"{1: {'delay_seconds': 3.68}, 4: {'depth': 0.31}, 5: {'wet_level': 0.48}, 3: {'gain_db': 8.06}}","{0: {'rate_hz': 9.9}, 2: {'drive_db': 10.72}, 5: {'wet_level': 0.29}, 3: {'gain_db': 1.36}, 4: {'depth': 0.58}, 1: {'delay_seconds': 4.81}}",0.26629444901357197,0.6666666666666666
108.mp3,"{5: {'wet_level': 0.49}, 2: {'drive_db': 6.26}, 0: {'rate_hz': 9.07}, 1: {'delay_seconds': 3.53}, 4: {'depth': 0.4}, 3: {'gain_db': 3.78}}",{2: {'drive_db': 19.5}},0.006065016982047551,0.16666666666666666
109.mp3,{0: {'rate_hz': 16.67}},{4: {'depth': 0.55}},0.0,0.0
110.mp3,"{2: {'drive_db': 18.6}, 3: {'gain_db': -6.33}, 4: {'depth': 0.49}, 5: {'wet_level': 0.42}}","{3: {'gain_db': -9.61}, 0: {'rate_hz': 2.37}, 2: {'drive_db': 15.66}, 1: {'delay_seconds': 4.3}}",0.40802430690864555,0.5
111.mp3,"{4: {'depth': 0.25}, 3: {'gain_db': -1.5}, 2: {'drive_db': 15.04}}",{5: {'wet_level': 0.51}},0.0,0.0
112.mp3,"{2: {'drive_db': 16.35}, 1: {'delay_seconds': 3.33}, 0: {'rate_hz': 9.1}, 3: {'gain_db': 7.41}, 4: {'depth': 0.37}, 5: {'wet_level': 0.48}}","{0: {'rate_hz': 13.66}, 3: {'gain_db': -2.27}, 2: {'drive_db': 6.43}}",0.22989916782589934,0.5
113.mp3,"{5: {'wet_level': 0.29}, 0: {'rate_hz': 2.51}, 2: {'drive_db': 10.38}, 3: {'gain_db': 2.48}}",{5: {'wet_level': 0.24}},0.20967741935483872,0.25
114.mp3,"{2: {'drive_db': 8.1}, 4: {'depth': 0.52}, 3: {'gain_db': 6.38}, 5: {'wet_level': 0.25}, 0: {'rate_hz': 7.0}, 1: {'delay_seconds': 4.45}}","{0: {'rate_hz': 10.13}, 1: {'delay_seconds': 4.44}}",0.29272203641768857,0.3333333333333333
115.mp3,"{5: {'wet_level': 0.45}, 3: {'gain_db': -8.93}, 1: {'delay_seconds': 4.14}, 0: {'rate_hz': 14.57}, 4: {'depth': 0.32}, 2: {'drive_db': 3.27}}","{2: {'drive_db': 15.08}, 4: {'depth': 0.47}}",0.12639470013947002,0.3333333333333333
116.mp3,{1: {'delay_seconds': 3.42}},"{3: {'gain_db': 6.21}, 1: {'delay_seconds': 2.71}, 4: {'depth': 0.58}, 0: {'rate_hz': 2.77}, 2: {'drive_db': 2.91}, 5: {'wet_level': 0.34}}",0.11776859504132231,0.16666666666666666
117.mp3,{3: {'gain_db': -9.61}},"{4: {'depth': 0.48}, 3: {'gain_db': -0.25}, 0: {'rate_hz': 2.42}, 2: {'drive_db': 5.47}, 1: {'delay_seconds': 1.4}, 5: {'wet_level': 0.55}}",0.08711541730409655,0.16666666666666666
118.mp3,"{3: {'gain_db': 2.6}, 4: {'depth': 0.28}, 2: {'drive_db': 14.97}, 1: {'delay_seconds': 3.81}}","{3: {'gain_db': 3.82}, 1: {'delay_seconds': 2.13}, 4: {'depth': 0.36}, 2: {'drive_db': 12.07}, 5: {'wet_level': 0.3}, 0: {'rate_hz': 12.5}}",0.47462035776478007,0.6666666666666666
119.mp3,"{0: {'rate_hz': 8.01}, 3: {'gain_db': 8.03}, 4: {'depth': 0.48}, 2: {'drive_db': 14.4}, 5: {'wet_level': 0.4}}","{1: {'delay_seconds': 4.12}, 5: {'wet_level': 0.32}, 3: {'gain_db': 8.62}}",0.3134553521907931,0.4
120.mp3,"{2: {'drive_db': 6.8}, 5: {'wet_level': 0.59}, 1: {'delay_seconds': 1.52}, 4: {'depth': 0.41}}","{1: {'delay_seconds': 4.93}, 2: {'drive_db': 10.57}, 5: {'wet_level': 0.54}, 3: {'gain_db': 9.33}, 0: {'rate_hz': 9.68}, 4: {'depth': 0.32}}",0.3629553875243531,0.6666666666666666
121.mp3,"{3: {'gain_db': -0.06}, 0: {'rate_hz': 15.21}}","{0: {'rate_hz': 17.37}, 1: {'delay_seconds': 1.95}, 4: {'depth': 0.38}}",0.2826647900539526,0.3333333333333333
122.mp3,"{3: {'gain_db': -1.52}, 4: {'depth': 0.58}}","{5: {'wet_level': 0.26}, 1: {'delay_seconds': 3.62}, 0: {'rate_hz': 3.48}, 2: {'drive_db': 7.55}}",0.0,0.0
123.mp3,"{4: {'depth': 0.34}, 2: {'drive_db': 3.98}, 5: {'wet_level': 0.26}, 1: {'delay_seconds': 1.22}, 0: {'rate_hz': 1.27}, 3: {'gain_db': 9.76}}","{5: {'wet_level': 0.54}, 1: {'delay_seconds': 1.24}}",0.19519659715738144,0.3333333333333333
124.mp3,{2: {'drive_db': 7.92}},"{4: {'depth': 0.55}, 3: {'gain_db': -4.32}}",0.0,0.0
125.mp3,"{2: {'drive_db': 5.79}, 5: {'wet_level': 0.48}}","{1: {'delay_seconds': 2.98}, 3: {'gain_db': 4.02}}",0.0,0.0
126.mp3,"{5: {'wet_level': 0.32}, 3: {'gain_db': 9.09}, 2: {'drive_db': 17.34}, 0: {'rate_hz': 2.71}, 4: {'depth': 0.36}}","{4: {'depth': 0.33}, 1: {'delay_seconds': 2.57}, 3: {'gain_db': 0.85}, 2: {'drive_db': 9.69}}",0.3950368287048466,0.6000000000000001
127.mp3,"{1: {'delay_seconds': 4.99}, 4: {'depth': 0.35}, 0: {'rate_hz': 14.64}}","{3: {'gain_db': 1.87}, 4: {'depth': 0.22}, 1: {'delay_seconds': 2.66}}",0.29868003341687555,0.6666666666666666
128.mp3,{2: {'drive_db': 16.42}},{2: {'drive_db': 18.24}},0.8819714656290534,1.0
129.mp3,"{4: {'depth': 0.52}, 3: {'gain_db': -1.32}, 5: {'wet_level': 0.22}, 0: {'rate_hz': 2.9}}",{5: {'wet_level': 0.23}},0.24342105263157895,0.25
130.mp3,"{5: {'wet_level': 0.38}, 4: {'depth': 0.41}, 3: {'gain_db': 0.53}, 0: {'rate_hz': 14.85}, 2: {'drive_db': 19.77}, 1: {'delay_seconds': 4.56}}",{4: {'depth': 0.45}},0.13492063492063489,0.16666666666666666
131.mp3,"{0: {'rate_hz': 2.87}, 5: {'wet_level': 0.47}, 4: {'depth': 0.24}, 3: {'gain_db': 2.51}, 2: {'drive_db': 18.36}, 1: {'delay_seconds': 2.39}}",{4: {'depth': 0.34}},0.12037037037037035,0.16666666666666666
132.mp3,"{1: {'delay_seconds': 3.03}, 0: {'rate_hz': 6.4}, 4: {'depth': 0.25}, 5: {'wet_level': 0.57}, 3: {'gain_db': 4.16}, 2: {'drive_db': 5.76}}","{0: {'rate_hz': 18.87}, 3: {'gain_db': -1.04}, 2: {'drive_db': 17.15}, 5: {'wet_level': 0.45}, 4: {'depth': 0.24}, 1: {'delay_seconds': 4.99}}",0.43293067533986285,0.9999999999999999
133.mp3,"{5: {'wet_level': 0.52}, 0: {'rate_hz': 13.9}, 2: {'drive_db': 15.22}, 4: {'depth': 0.55}, 3: {'gain_db': -0.43}, 1: {'delay_seconds': 3.0}}","{0: {'rate_hz': 5.04}, 1: {'delay_seconds': 3.73}, 4: {'depth': 0.42}}",0.26279162052417865,0.5
134.mp3,"{2: {'drive_db': 12.61}, 4: {'depth': 0.31}}",{0: {'rate_hz': 18.03}},0.0,0.0
135.mp3,{1: {'delay_seconds': 4.01}},"{4: {'depth': 0.5}, 3: {'gain_db': -9.5}, 0: {'rate_hz': 5.62}, 1: {'delay_seconds': 1.81}, 5: {'wet_level': 0.54}}",0.053820598006644516,0.2
136.mp3,"{1: {'delay_seconds': 2.31}, 4: {'depth': 0.44}}","{3: {'gain_db': -7.71}, 0: {'rate_hz': 15.71}, 2: {'drive_db': 18.06}}",0.0,0.0
137.mp3,"{5: {'wet_level': 0.2}, 1: {'delay_seconds': 3.35}, 0: {'rate_hz': 5.74}, 4: {'depth': 0.38}}",{1: {'delay_seconds': 4.57}},0.12021276595744679,0.25
138.mp3,{5: {'wet_level': 0.42}},"{0: {'rate_hz': 10.67}, 4: {'depth': 0.28}, 5: {'wet_level': 0.53}, 3: {'gain_db': -6.32}, 2: {'drive_db': 13.51}}",0.09999999999999996,0.2
139.mp3,"{1: {'delay_seconds': 1.25}, 3: {'gain_db': -8.96}, 5: {'wet_level': 0.33}, 4: {'depth': 0.26}, 0: {'rate_hz': 14.63}, 2: {'drive_db': 19.11}}","{4: {'depth': 0.59}, 0: {'rate_hz': 7.27}, 1: {'delay_seconds': 4.74}, 3: {'gain_db': 1.28}, 2: {'drive_db': 15.39}}",0.3022106680728151,0.8333333333333333
140.mp3,"{3: {'gain_db': -2.9}, 2: {'drive_db': 14.52}, 0: {'rate_hz': 1.84}, 4: {'depth': 0.44}, 5: {'wet_level': 0.45}}","{3: {'gain_db': 3.03}, 1: {'delay_seconds': 3.85}, 5: {'wet_level': 0.44}, 2: {'drive_db': 12.33}, 4: {'depth': 0.21}, 0: {'rate_hz': 13.87}}",0.4529249269574385,0.8333333333333333
141.mp3,"{0: {'rate_hz': 19.43}, 3: {'gain_db': 7.59}, 4: {'depth': 0.57}}","{2: {'drive_db': 2.43}, 1: {'delay_seconds': 3.6}, 3: {'gain_db': -1.62}, 5: {'wet_level': 0.37}, 0: {'rate_hz': 9.26}}",0.18491787218172906,0.4
142.mp3,"{0: {'rate_hz': 9.16}, 2: {'drive_db': 17.25}, 3: {'gain_db': -3.13}, 4: {'depth': 0.36}, 1: {'delay_seconds': 2.61}, 5: {'wet_level': 0.56}}","{5: {'wet_level': 0.31}, 0: {'rate_hz': 6.05}, 1: {'delay_seconds': 2.69}, 4: {'depth': 0.56}, 3: {'gain_db': -4.45}, 2: {'drive_db': 12.73}}",0.6288603455802174,0.9999999999999999
143.mp3,"{3: {'gain_db': -3.52}, 2: {'drive_db': 10.35}, 5: {'wet_level': 0.51}, 1: {'delay_seconds': 2.73}}","{0: {'rate_hz': 5.34}, 2: {'drive_db': 4.78}}",0.105699481865285,0.25
144.mp3,"{0: {'rate_hz': 7.28}, 1: {'delay_seconds': 3.86}, 3: {'gain_db': 2.71}, 4: {'depth': 0.35}, 2: {'drive_db': 10.35}, 5: {'wet_level': 0.27}}","{0: {'rate_hz': 13.92}, 2: {'drive_db': 4.03}}",0.13717752359848362,0.3333333333333333
145.mp3,"{5: {'wet_level': 0.46}, 0: {'rate_hz': 18.52}, 2: {'drive_db': 8.62}, 3: {'gain_db': -3.14}, 4: {'depth': 0.46}}","{3: {'gain_db': 4.97}, 1: {'delay_seconds': 3.37}, 5: {'wet_level': 0.6}, 4: {'depth': 0.24}, 2: {'drive_db': 11.04}, 0: {'rate_hz': 18.26}}",0.4617818771675574,0.8333333333333333
146.mp3,"{2: {'drive_db': 15.25}, 4: {'depth': 0.24}, 0: {'rate_hz': 3.43}, 1: {'delay_seconds': 3.37}}","{2: {'drive_db': 8.05}, 5: {'wet_level': 0.26}, 3: {'gain_db': 1.01}, 0: {'rate_hz': 2.17}, 1: {'delay_seconds': 1.4}}",0.31749443507855224,0.6000000000000001
147.mp3,"{5: {'wet_level': 0.32}, 1: {'delay_seconds': 1.69}, 0: {'rate_hz': 6.42}, 4: {'depth': 0.45}, 3: {'gain_db': 9.32}}","{3: {'gain_db': 8.13}, 5: {'wet_level': 0.51}}",0.2519668737060041,0.4
148.mp3,"{3: {'gain_db': -3.29}, 4: {'depth': 0.53}, 5: {'wet_level': 0.49}, 1: {'delay_seconds': 1.67}, 2: {'drive_db': 16.94}, 0: {'rate_hz': 15.52}}","{4: {'depth': 0.37}, 3: {'gain_db': -6.16}, 0: {'rate_hz': 19.2}, 2: {'drive_db': 9.37}, 1: {'delay_seconds': 3.94}}",0.4815280944489182,0.8333333333333333
149.mp3,{1: {'delay_seconds': 3.31}},"{3: {'gain_db': -2.73}, 1: {'delay_seconds': 2.18}, 0: {'rate_hz': 1.96}, 4: {'depth': 0.58}, 2: {'drive_db': 10.72}, 5: {'wet_level': 0.46}}",0.08513708513708514,0.16666666666666666
150.mp3,{1: {'delay_seconds': 1.63}},"{1: {'delay_seconds': 3.82}, 2: {'drive_db': 17.97}}",0.17507418397626112,0.5
151.mp3,"{0: {'rate_hz': 13.36}, 2: {'drive_db': 19.5}, 4: {'depth': 0.56}, 5: {'wet_level': 0.21}}",{5: {'wet_level': 0.51}},0.05769230769230768,0.25
152.mp3,"{3: {'gain_db': 5.05}, 5: {'wet_level': 0.45}}","{1: {'delay_seconds': 2.09}, 4: {'depth': 0.52}, 5: {'wet_level': 0.56}, 0: {'rate_hz': 13.41}, 2: {'drive_db': 11.01}}",0.11199999999999997,0.2
153.mp3,"{2: {'drive_db': 17.85}, 3: {'gain_db': 6.45}, 5: {'wet_level': 0.5}}",{0: {'rate_hz': 1.14}},0.0,0.0
154.mp3,"{5: {'wet_level': 0.51}, 2: {'drive_db': 7.95}, 0: {'rate_hz': 2.48}, 4: {'depth': 0.3}, 1: {'delay_seconds': 3.45}}","{0: {'rate_hz': 11.3}, 2: {'drive_db': 1.69}, 4: {'depth': 0.24}, 1: {'delay_seconds': 3.78}, 3: {'gain_db': -1.76}}",0.5284758780451874,0.8
155.mp3,"{5: {'wet_level': 0.23}, 3: {'gain_db': 9.37}, 4: {'depth': 0.31}, 1: {'delay_seconds': 3.08}}","{4: {'depth': 0.27}, 1: {'delay_seconds': 1.96}}",0.3309018567639257,0.5
156.mp3,"{0: {'rate_hz': 15.65}, 4: {'depth': 0.47}, 1: {'delay_seconds': 4.52}}","{1: {'delay_seconds': 4.55}, 2: {'drive_db': 8.3}, 5: {'wet_level': 0.43}}",0.3304924242424242,0.3333333333333333
157.mp3,"{5: {'wet_level': 0.26}, 2: {'drive_db': 2.23}, 0: {'rate_hz': 15.98}, 1: {'delay_seconds': 4.07}, 3: {'gain_db': 6.26}, 4: {'depth': 0.59}}","{0: {'rate_hz': 5.6}, 5: {'wet_level': 0.32}}",0.1884342522055551,0.3333333333333333
158.mp3,"{2: {'drive_db': 4.76}, 4: {'depth': 0.52}, 5: {'wet_level': 0.32}, 0: {'rate_hz': 5.76}}","{5: {'wet_level': 0.3}, 0: {'rate_hz': 17.07}}",0.28358246388443015,0.5
159.mp3,"{4: {'depth': 0.36}, 0: {'rate_hz': 2.59}, 3: {'gain_db': 1.79}, 5: {'wet_level': 0.42}}","{2: {'drive_db': 18.89}, 1: {'delay_seconds': 2.18}, 3: {'gain_db': -0.9}, 0: {'rate_hz': 6.61}, 5: {'wet_level': 0.35}}",0.44455138881304423,0.6000000000000001
160.mp3,"{2: {'drive_db': 7.49}, 5: {'wet_level': 0.31}}",{3: {'gain_db': 0.63}},0.0,0.0
161.mp3,"{2: {'drive_db': 19.6}, 0: {'rate_hz': 9.48}, 4: {'depth': 0.35}, 5: {'wet_level': 0.27}, 3: {'gain_db': 7.3}}","{4: {'depth': 0.22}, 5: {'wet_level': 0.32}, 2: {'drive_db': 18.52}, 1: {'delay_seconds': 2.44}, 0: {'rate_hz': 8.43}, 3: {'gain_db': -2.36}}",0.6020381572556806,0.8333333333333333
162.mp3,"{2: {'drive_db': 13.06}, 0: {'rate_hz': 12.15}, 1: {'delay_seconds': 4.15}, 4: {'depth': 0.22}, 5: {'wet_level': 0.37}, 3: {'gain_db': -1.65}}","{4: {'depth': 0.51}, 3: {'gain_db': -9.8}}",0.08954521496875234,0.3333333333333333
163.mp3,"{2: {'drive_db': 3.56}, 4: {'depth': 0.44}, 5: {'wet_level': 0.45}, 0: {'rate_hz': 2.53}}","{0: {'rate_hz': 9.97}, 3: {'gain_db': 4.72}}",0.14353176874642243,0.25
164.mp3,"{3: {'gain_db': 5.77}, 2: {'drive_db': 6.58}, 4: {'depth': 0.22}, 1: {'delay_seconds': 2.56}, 5: {'wet_level': 0.21}}","{4: {'depth': 0.33}, 1: {'delay_seconds': 2.37}, 2: {'drive_db': 19.99}, 5: {'wet_level': 0.38}, 0: {'rate_hz': 10.18}, 3: {'gain_db': 5.23}}",0.5272104919716072,0.8333333333333333
165.mp3,"{2: {'drive_db': 16.3}, 0: {'rate_hz': 9.46}, 1: {'delay_seconds': 3.69}}","{2: {'drive_db': 15.11}, 5: {'wet_level': 0.39}, 3: {'gain_db': 2.59}}",0.30740740740740735,0.3333333333333333
166.mp3,{5: {'wet_level': 0.34}},{2: {'drive_db': 9.88}},0.0,0.0
167.mp3,"{2: {'drive_db': 14.34}, 3: {'gain_db': 3.49}, 0: {'rate_hz': 3.56}}","{1: {'delay_seconds': 3.58}, 0: {'rate_hz': 6.83}, 4: {'depth': 0.42}, 5: {'wet_level': 0.58}, 2: {'drive_db': 5.95}, 3: {'gain_db': -4.72}}",0.2605933993471413,0.5
168.mp3,"{1: {'delay_seconds': 4.86}, 0: {'rate_hz': 8.69}}","{3: {'gain_db': 3.14}, 4: {'depth': 0.34}, 5: {'wet_level': 0.55}, 0: {'rate_hz': 1.96}, 1: {'delay_seconds': 1.71}, 2: {'drive_db': 13.3}}",0.09814819905046814,0.3333333333333333
169.mp3,"{5: {'wet_level': 0.28}, 0: {'rate_hz': 17.75}, 3: {'gain_db': 6.83}, 1: {'delay_seconds': 1.91}, 2: {'drive_db': 18.96}, 4: {'depth': 0.25}}","{5: {'wet_level': 0.58}, 0: {'rate_hz': 15.76}, 1: {'delay_seconds': 1.83}, 3: {'gain_db': 0.18}, 2: {'drive_db': 15.23}}",0.5524987620826958,0.8333333333333333
170.mp3,"{1: {'delay_seconds': 3.07}, 4: {'depth': 0.24}, 5: {'wet_level': 0.4}, 2: {'drive_db': 6.01}, 3: {'gain_db': 4.82}}","{3: {'gain_db': 0.91}, 1: {'delay_seconds': 4.25}}",0.23322380645035107,0.4
171.mp3,"{0: {'rate_hz': 7.18}, 1: {'delay_seconds': 1.99}, 3: {'gain_db': 5.36}, 5: {'wet_level': 0.56}}","{0: {'rate_hz': 4.86}, 1: {'delay_seconds': 1.06}, 2: {'drive_db': 17.15}, 5: {'wet_level': 0.4}}",0.5164045542995586,0.75
172.mp3,"{2: {'drive_db': 10.06}, 4: {'depth': 0.52}}","{5: {'wet_level': 0.49}, 2: {'drive_db': 13.96}, 3: {'gain_db': 3.19}, 1: {'delay_seconds': 2.08}, 0: {'rate_hz': 19.54}, 4: {'depth': 0.49}}",0.2523159792085848,0.3333333333333333
173.mp3,"{5: {'wet_level': 0.51}, 2: {'drive_db': 3.47}}","{4: {'depth': 0.49}, 0: {'rate_hz': 10.66}, 1: {'delay_seconds': 1.5}, 5: {'wet_level': 0.56}}",0.2096774193548387,0.25
174.mp3,"{0: {'rate_hz': 15.15}, 5: {'wet_level': 0.41}, 2: {'drive_db': 2.55}, 3: {'gain_db': 6.19}, 1: {'delay_seconds': 3.83}}",{4: {'depth': 0.5}},0.0,0.0
175.mp3,"{2: {'drive_db': 17.96}, 1: {'delay_seconds': 3.37}}","{1: {'delay_seconds': 1.86}, 4: {'depth': 0.2}, 3: {'gain_db': -4.16}}",0.1209563994374121,0.3333333333333333
176.mp3,"{1: {'delay_seconds': 4.0}, 5: {'wet_level': 0.33}, 3: {'gain_db': 1.88}}",{3: {'gain_db': 8.45}},0.148989898989899,0.3333333333333333
177.mp3,"{5: {'wet_level': 0.36}, 0: {'rate_hz': 15.46}, 1: {'delay_seconds': 2.71}, 3: {'gain_db': -1.6}}","{5: {'wet_level': 0.33}, 1: {'delay_seconds': 3.39}}",0.39451419213973804,0.5
178.mp3,{2: {'drive_db': 2.46}},{5: {'wet_level': 0.51}},0.0,0.0
179.mp3,"{0: {'rate_hz': 17.58}, 3: {'gain_db': -8.0}, 1: {'delay_seconds': 1.64}, 5: {'wet_level': 0.25}, 2: {'drive_db': 18.38}}","{2: {'drive_db': 14.23}, 1: {'delay_seconds': 3.8}, 3: {'gain_db': 0.84}, 5: {'wet_level': 0.22}, 0: {'rate_hz': 14.78}, 4: {'depth': 0.37}}",0.5621098477862003,0.8333333333333333
180.mp3,"{2: {'drive_db': 12.68}, 3: {'gain_db': -9.9}, 4: {'depth': 0.51}, 5: {'wet_level': 0.24}}","{4: {'depth': 0.44}, 0: {'rate_hz': 1.43}, 3: {'gain_db': -5.38}, 2: {'drive_db': 2.69}, 5: {'wet_level': 0.49}, 1: {'delay_seconds': 4.32}}",0.3328842010621017,0.6666666666666666
181.mp3,"{1: {'delay_seconds': 4.17}, 0: {'rate_hz': 12.4}}","{0: {'rate_hz': 14.77}, 5: {'wet_level': 0.44}}",0.39605263157894743,0.5
182.mp3,"{2: {'drive_db': 3.73}, 5: {'wet_level': 0.31}, 4: {'depth': 0.29}, 1: {'delay_seconds': 1.86}, 3: {'gain_db': -2.46}, 0: {'rate_hz': 19.12}}","{4: {'depth': 0.32}, 5: {'wet_level': 0.32}, 3: {'gain_db': 4.39}, 1: {'delay_seconds': 2.19}}",0.5356480461491897,0.6666666666666666
183.mp3,"{4: {'depth': 0.56}, 5: {'wet_level': 0.47}}","{4: {'depth': 0.26}, 3: {'gain_db': -4.7}, 2: {'drive_db': 8.33}}",0.05555555555555554,0.3333333333333333
184.mp3,"{5: {'wet_level': 0.38}, 2: {'drive_db': 6.74}}","{2: {'drive_db': 17.13}, 0: {'rate_hz': 14.16}}",0.10822021116138769,0.5
185.mp3,"{1: {'delay_seconds': 1.65}, 5: {'wet_level': 0.55}}","{2: {'drive_db': 8.64}, 3: {'gain_db': 8.36}}",0.0,0.0
186.mp3,"{4: {'depth': 0.53}, 0: {'rate_hz': 5.65}, 1: {'delay_seconds': 3.81}, 2: {'drive_db': 17.15}, 3: {'gain_db': -2.5}}",{5: {'wet_level': 0.45}},0.0,0.0
187.mp3,"{0: {'rate_hz': 18.91}, 3: {'gain_db': -2.85}, 2: {'drive_db': 9.59}}","{0: {'rate_hz': 17.07}, 4: {'depth': 0.34}, 2: {'drive_db': 11.11}, 5: {'wet_level': 0.48}, 1: {'delay_seconds': 1.53}, 3: {'gain_db': 4.6}}",0.361914018782839,0.5
188.mp3,"{2: {'drive_db': 10.83}, 0: {'rate_hz': 4.13}, 1: {'delay_seconds': 1.78}}","{0: {'rate_hz': 4.42}, 3: {'gain_db': -5.03}, 4: {'depth': 0.48}, 2: {'drive_db': 5.72}}",0.3654723237700005,0.5
189.mp3,"{4: {'depth': 0.46}, 0: {'rate_hz': 18.57}, 3: {'gain_db': -6.8}, 1: {'delay_seconds': 1.08}, 5: {'wet_level': 0.21}}","{4: {'depth': 0.33}, 2: {'drive_db': 17.0}, 0: {'rate_hz': 18.72}, 3: {'gain_db': 4.49}}",0.36388778220451534,0.6000000000000001
190.mp3,"{3: {'gain_db': -9.96}, 4: {'depth': 0.43}, 1: {'delay_seconds': 2.24}, 0: {'rate_hz': 19.23}, 2: {'drive_db': 18.88}, 5: {'wet_level': 0.4}}","{4: {'depth': 0.49}, 2: {'drive_db': 7.38}, 1: {'delay_seconds': 3.92}}",0.24787634147132248,0.5
191.mp3,{0: {'rate_hz': 7.12}},"{3: {'gain_db': 7.96}, 4: {'depth': 0.54}}",0.0,0.0
192.mp3,"{0: {'rate_hz': 2.66}, 2: {'drive_db': 9.52}, 5: {'wet_level': 0.54}, 1: {'delay_seconds': 3.96}}",{3: {'gain_db': -0.51}},0.0,0.0
193.mp3,"{4: {'depth': 0.32}, 3: {'gain_db': -9.56}, 1: {'delay_seconds': 3.48}}","{5: {'wet_level': 0.53}, 2: {'drive_db': 6.33}, 0: {'rate_hz': 16.43}, 4: {'depth': 0.21}, 3: {'gain_db': -4.7}, 1: {'delay_seconds': 1.09}}",0.23249448700913175,0.5
194.mp3,"{2: {'drive_db': 9.98}, 5: {'wet_level': 0.58}, 1: {'delay_seconds': 1.82}, 0: {'rate_hz': 3.34}, 3: {'gain_db': 7.41}, 4: {'depth': 0.35}}","{4: {'depth': 0.43}, 2: {'drive_db': 12.74}, 3: {'gain_db': -6.28}, 1: {'delay_seconds': 2.64}, 5: {'wet_level': 0.58}}",0.5600599279010353,0.8333333333333333
195.mp3,"{3: {'gain_db': 5.82}, 0: {'rate_hz': 18.17}, 4: {'depth': 0.56}, 5: {'wet_level': 0.48}}","{3: {'gain_db': -8.21}, 2: {'drive_db': 6.78}, 5: {'wet_level': 0.4}, 1: {'delay_seconds': 2.91}, 4: {'depth': 0.44}}",0.2988200589970501,0.6000000000000001
196.mp3,{1: {'delay_seconds': 4.35}},"{2: {'drive_db': 18.43}, 4: {'depth': 0.52}, 1: {'delay_seconds': 2.35}}",0.13432835820895522,0.3333333333333333
197.mp3,"{5: {'wet_level': 0.43}, 0: {'rate_hz': 11.5}, 1: {'delay_seconds': 2.35}, 4: {'depth': 0.56}, 3: {'gain_db': -0.61}}","{3: {'gain_db': -0.55}, 0: {'rate_hz': 16.56}, 4: {'depth': 0.36}, 1: {'delay_seconds': 3.64}, 5: {'wet_level': 0.5}, 2: {'drive_db': 17.49}}",0.5276240602016198,0.8333333333333333
198.mp3,"{1: {'delay_seconds': 1.42}, 5: {'wet_level': 0.47}, 2: {'drive_db': 10.15}, 3: {'gain_db': -8.41}, 0: {'rate_hz': 19.89}, 4: {'depth': 0.42}}","{0: {'rate_hz': 11.77}, 5: {'wet_level': 0.21}}",0.10119666163428293,0.3333333333333333
199.mp3,{3: {'gain_db': 5.88}},{2: {'drive_db': 19.2}},0.0,0.0
