audio_name,applied_effects,GA_effects,similarity_indv,similarity_indv_effects_only
94.mp3,"{4: {'depth': 0.94}, 2: {'drive_db': 29.77}, 5: {'wet_level': 0.8}, 3: {'gain_db': 27.79}, 1: {'delay_seconds': 9.28}, 0: {'rate_hz': 76.89}}","{3: {'gain_db': 49.28}, 5: {'wet_level': 0.89}, 2: {'drive_db': 48.0}, 0: {'rate_hz': 80.41}, 1: {'delay_seconds': 7.52}}",0.627241186063696,0.8333333333333333
95.mp3,"{1: {'delay_seconds': 0.18}, 5: {'wet_level': 0.66}, 4: {'depth': 0.11}, 2: {'drive_db': 38.17}}","{2: {'drive_db': 35.36}, 1: {'delay_seconds': 4.09}, 5: {'wet_level': 0.08}, 0: {'rate_hz': 31.29}, 3: {'gain_db': 39.37}, 4: {'depth': 0.48}}",0.3722827922328032,0.6666666666666666
96.mp3,"{3: {'gain_db': -2.13}, 5: {'wet_level': 0.85}, 0: {'rate_hz': 42.66}, 1: {'delay_seconds': 7.05}, 4: {'depth': 0.35}}","{1: {'delay_seconds': 8.14}, 4: {'depth': 0.98}, 3: {'gain_db': 9.72}, 2: {'drive_db': 47.99}, 0: {'rate_hz': 3.16}}",0.39199391806050954,0.8
97.mp3,"{4: {'depth': 0.33}, 3: {'gain_db': 45.42}, 2: {'drive_db': 45.33}, 5: {'wet_level': 0.62}, 0: {'rate_hz': 39.57}, 1: {'delay_seconds': 8.17}}","{3: {'gain_db': 41.48}, 2: {'drive_db': 48.57}, 5: {'wet_level': 0.09}, 4: {'depth': 0.03}, 0: {'rate_hz': 30.99}, 1: {'delay_seconds': 7.86}}",0.7341178271754248,0.9999999999999999
98.mp3,{1: {'delay_seconds': 2.63}},"{3: {'gain_db': -48.97}, 1: {'delay_seconds': 8.26}}",0.11804613297150612,0.5
99.mp3,"{1: {'delay_seconds': 3.58}, 3: {'gain_db': -4.04}, 4: {'depth': 0.25}, 0: {'rate_hz': 9.61}, 5: {'wet_level': 0.4}}","{0: {'rate_hz': 97.68}, 4: {'depth': 0.16}, 2: {'drive_db': 34.14}}",0.18113331120699194,0.4
100.mp3,"{2: {'drive_db': 29.04}, 4: {'depth': 0.29}, 3: {'gain_db': 28.33}}","{2: {'drive_db': 47.16}, 3: {'gain_db': 41.9}, 4: {'depth': 0.66}, 1: {'delay_seconds': 3.54}, 5: {'wet_level': 0.51}}",0.33633297655191635,0.6000000000000001
101.mp3,"{3: {'gain_db': 45.39}, 0: {'rate_hz': 94.58}, 4: {'depth': 0.59}, 5: {'wet_level': 0.62}, 2: {'drive_db': 42.07}}","{3: {'gain_db': 47.73}, 2: {'drive_db': 42.32}, 0: {'rate_hz': 79.45}, 1: {'delay_seconds': 5.75}}",0.5619112508972135,0.6000000000000001
102.mp3,"{1: {'delay_seconds': 2.25}, 4: {'depth': 0.88}, 0: {'rate_hz': 27.15}, 3: {'gain_db': -21.48}, 5: {'wet_level': 0.24}}","{4: {'depth': 0.98}, 3: {'gain_db': -48.27}, 0: {'rate_hz': 23.21}, 1: {'delay_seconds': 2.36}, 2: {'drive_db': 11.9}}",0.6886592406371885,0.8
103.mp3,"{2: {'drive_db': 19.07}, 1: {'delay_seconds': 0.8}, 3: {'gain_db': 49.59}}","{5: {'wet_level': 0.49}, 0: {'rate_hz': 42.09}, 1: {'delay_seconds': 5.68}, 2: {'drive_db': 46.65}, 3: {'gain_db': 37.07}}",0.2904317738291171,0.6000000000000001
104.mp3,"{2: {'drive_db': 41.26}, 5: {'wet_level': 0.83}, 1: {'delay_seconds': 7.51}, 0: {'rate_hz': 75.17}, 3: {'gain_db': -30.9}, 4: {'depth': 0.46}}","{3: {'gain_db': 41.47}, 2: {'drive_db': 33.15}, 5: {'wet_level': 1.0}, 1: {'delay_seconds': 4.66}, 4: {'depth': 0.47}, 0: {'rate_hz': 73.08}}",0.7130408257633231,0.9999999999999999
105.mp3,"{3: {'gain_db': -44.33}, 5: {'wet_level': 0.6}}","{3: {'gain_db': -40.92}, 1: {'delay_seconds': 0.28}, 4: {'depth': 0.82}, 0: {'rate_hz': 83.15}}",0.24096257818297467,0.25
106.mp3,{2: {'drive_db': 39.39}},"{3: {'gain_db': 46.86}, 5: {'wet_level': 0.02}, 1: {'delay_seconds': 1.41}, 2: {'drive_db': 42.65}, 4: {'depth': 0.11}, 0: {'rate_hz': 13.19}}",0.15287297960565288,0.16666666666666666
107.mp3,"{1: {'delay_seconds': 6.75}, 2: {'drive_db': 33.34}, 4: {'depth': 0.49}, 5: {'wet_level': 0.46}}","{3: {'gain_db': -24.2}, 5: {'wet_level': 0.07}, 1: {'delay_seconds': 2.49}, 4: {'depth': 0.89}}",0.21558823529411766,0.75
108.mp3,"{3: {'gain_db': 26.02}, 1: {'delay_seconds': 8.06}}","{1: {'delay_seconds': 8.74}, 0: {'rate_hz': 38.97}, 3: {'gain_db': -49.51}}",0.3073594755113201,0.6666666666666666
109.mp3,{1: {'delay_seconds': 7.68}},"{1: {'delay_seconds': 9.76}, 2: {'drive_db': 28.47}}",0.3645833333333333,0.5
110.mp3,"{4: {'depth': 0.69}, 1: {'delay_seconds': 8.74}, 5: {'wet_level': 0.6}, 2: {'drive_db': 26.24}}","{1: {'delay_seconds': 9.96}, 5: {'wet_level': 0.63}, 4: {'depth': 0.9}, 3: {'gain_db': -20.82}, 0: {'rate_hz': 12.3}}",0.501212814645309,0.6000000000000001
111.mp3,"{1: {'delay_seconds': 1.05}, 4: {'depth': 0.32}, 0: {'rate_hz': 97.69}, 2: {'drive_db': 31.95}}","{0: {'rate_hz': 97.25}, 5: {'wet_level': 0.39}, 1: {'delay_seconds': 4.01}, 3: {'gain_db': 17.73}}",0.4161924249035399,0.5
112.mp3,"{4: {'depth': 0.22}, 1: {'delay_seconds': 5.16}, 0: {'rate_hz': 20.15}, 5: {'wet_level': 0.12}}","{2: {'drive_db': 4.78}, 4: {'depth': 0.9}, 0: {'rate_hz': 23.45}, 1: {'delay_seconds': 2.52}, 3: {'gain_db': 35.25}}",0.31504994643728607,0.6000000000000001
113.mp3,"{4: {'depth': 0.9}, 2: {'drive_db': 48.56}, 5: {'wet_level': 0.58}, 1: {'delay_seconds': 7.94}, 0: {'rate_hz': 76.4}, 3: {'gain_db': 1.9}}","{4: {'depth': 0.41}, 5: {'wet_level': 0.7}, 3: {'gain_db': 44.37}, 2: {'drive_db': 48.48}, 0: {'rate_hz': 86.36}, 1: {'delay_seconds': 2.1}}",0.5938040434719385,0.9999999999999999
114.mp3,"{1: {'delay_seconds': 0.63}, 2: {'drive_db': 49.15}, 0: {'rate_hz': 22.18}, 4: {'depth': 0.36}, 3: {'gain_db': 16.94}, 5: {'wet_level': 0.26}}","{3: {'gain_db': 28.15}, 2: {'drive_db': 20.98}, 1: {'delay_seconds': 3.52}, 5: {'wet_level': 0.87}}",0.35443961231252014,0.6666666666666666
115.mp3,"{1: {'delay_seconds': 7.38}, 3: {'gain_db': -24.89}, 2: {'drive_db': 38.31}}","{4: {'depth': 0.62}, 1: {'delay_seconds': 9.52}}",0.23667570009033426,0.3333333333333333
116.mp3,"{0: {'rate_hz': 57.81}, 5: {'wet_level': 0.47}, 1: {'delay_seconds': 1.98}, 4: {'depth': 0.56}, 3: {'gain_db': -3.07}, 2: {'drive_db': 25.78}}","{2: {'drive_db': 42.19}, 1: {'delay_seconds': 6.57}, 0: {'rate_hz': 80.26}, 3: {'gain_db': -30.0}}",0.3158927878812336,0.6666666666666666
117.mp3,{0: {'rate_hz': 81.98}},"{5: {'wet_level': 0.64}, 0: {'rate_hz': 84.05}}",0.4873749695047573,0.5
118.mp3,{0: {'rate_hz': 21.79}},"{0: {'rate_hz': 41.88}, 4: {'depth': 0.88}, 3: {'gain_db': 5.72}, 1: {'delay_seconds': 4.05}, 5: {'wet_level': 0.45}, 2: {'drive_db': 43.1}}",0.12385457955078208,0.16666666666666666
119.mp3,"{2: {'drive_db': 26.28}, 5: {'wet_level': 0.78}, 3: {'gain_db': 15.23}, 4: {'depth': 0.9}, 0: {'rate_hz': 66.94}}","{1: {'delay_seconds': 3.83}, 2: {'drive_db': 44.37}, 0: {'rate_hz': 98.31}, 3: {'gain_db': 23.66}, 4: {'depth': 0.89}, 5: {'wet_level': 0.68}}",0.5957439931815336,0.8333333333333333
120.mp3,"{3: {'gain_db': -47.99}, 4: {'depth': 0.91}, 1: {'delay_seconds': 9.87}, 0: {'rate_hz': 21.56}, 5: {'wet_level': 0.55}, 2: {'drive_db': 29.93}}","{5: {'wet_level': 0.37}, 0: {'rate_hz': 94.75}}",0.12327623506868787,0.3333333333333333
121.mp3,"{4: {'depth': 0.49}, 2: {'drive_db': 14.71}}","{1: {'delay_seconds': 1.98}, 5: {'wet_level': 0.15}, 4: {'depth': 0.49}, 0: {'rate_hz': 5.55}, 2: {'drive_db': 26.76}, 3: {'gain_db': -38.46}}",0.2764239161235477,0.3333333333333333
122.mp3,"{2: {'drive_db': 22.31}, 0: {'rate_hz': 92.77}, 3: {'gain_db': 22.42}, 4: {'depth': 0.22}}","{5: {'wet_level': 0.77}, 3: {'gain_db': 47.67}, 2: {'drive_db': 47.85}, 0: {'rate_hz': 96.04}, 1: {'delay_seconds': 7.48}}",0.3387472608790906,0.6000000000000001
123.mp3,"{1: {'delay_seconds': 4.8}, 0: {'rate_hz': 36.9}, 5: {'wet_level': 0.09}, 4: {'depth': 0.95}, 2: {'drive_db': 5.34}}","{1: {'delay_seconds': 6.68}, 4: {'depth': 0.25}, 0: {'rate_hz': 11.02}}",0.2982953604907062,0.6000000000000001
124.mp3,"{4: {'depth': 0.36}, 2: {'drive_db': 44.88}}","{1: {'delay_seconds': 3.84}, 2: {'drive_db': 24.34}, 3: {'gain_db': 35.82}}",0.1807783719548425,0.3333333333333333
125.mp3,"{5: {'wet_level': 0.74}, 1: {'delay_seconds': 7.35}, 4: {'depth': 0.58}, 0: {'rate_hz': 58.21}, 2: {'drive_db': 23.78}, 3: {'gain_db': 7.67}}","{0: {'rate_hz': 55.51}, 2: {'drive_db': 45.83}, 1: {'delay_seconds': 3.29}, 5: {'wet_level': 0.85}, 3: {'gain_db': 25.23}}",0.517855741306116,0.8333333333333333
126.mp3,"{0: {'rate_hz': 89.26}, 2: {'drive_db': 12.99}, 1: {'delay_seconds': 0.11}}","{0: {'rate_hz': 4.46}, 1: {'delay_seconds': 1.42}, 3: {'gain_db': 34.01}, 4: {'depth': 0.21}, 2: {'drive_db': 22.42}}",0.33254267238786395,0.6000000000000001
127.mp3,"{0: {'rate_hz': 31.64}, 1: {'delay_seconds': 0.4}}","{3: {'gain_db': -48.71}, 1: {'delay_seconds': 8.39}, 0: {'rate_hz': 99.66}, 5: {'wet_level': 0.67}, 4: {'depth': 0.9}}",0.034536400429100826,0.4
128.mp3,"{3: {'gain_db': -5.16}, 5: {'wet_level': 0.75}, 2: {'drive_db': 11.26}}",{5: {'wet_level': 0.66}},0.29333333333333333,0.3333333333333333
129.mp3,"{2: {'drive_db': 13.77}, 3: {'gain_db': -41.86}}","{3: {'gain_db': -42.84}, 0: {'rate_hz': 21.24}, 2: {'drive_db': 5.18}, 1: {'delay_seconds': 6.37}}",0.4380588156358135,0.5
130.mp3,{1: {'delay_seconds': 0.8}},"{5: {'wet_level': 0.87}, 3: {'gain_db': -3.93}, 2: {'drive_db': 34.29}}",0.0,0.0
131.mp3,{0: {'rate_hz': 72.93}},"{2: {'drive_db': 26.31}, 1: {'delay_seconds': 4.67}, 0: {'rate_hz': 87.09}, 5: {'wet_level': 0.6}, 4: {'depth': 0.54}}",0.16116824352118472,0.2
132.mp3,"{1: {'delay_seconds': 6.07}, 5: {'wet_level': 0.6}, 4: {'depth': 0.77}, 2: {'drive_db': 35.26}}","{2: {'drive_db': 8.51}, 0: {'rate_hz': 5.82}, 3: {'gain_db': -31.36}, 1: {'delay_seconds': 7.63}, 4: {'depth': 0.2}}",0.2488177167866106,0.6000000000000001
133.mp3,"{5: {'wet_level': 0.12}, 1: {'delay_seconds': 8.86}}","{4: {'depth': 0.39}, 1: {'delay_seconds': 9.53}, 2: {'drive_db': 30.23}}",0.3081264108352144,0.3333333333333333
134.mp3,"{3: {'gain_db': 14.53}, 5: {'wet_level': 0.3}, 2: {'drive_db': 19.92}, 4: {'depth': 0.31}, 1: {'delay_seconds': 2.26}}","{4: {'depth': 0.32}, 5: {'wet_level': 0.8}, 2: {'drive_db': 10.79}, 1: {'delay_seconds': 2.5}, 0: {'rate_hz': 55.67}, 3: {'gain_db': 43.14}}",0.5822216943855998,0.8333333333333333
135.mp3,"{3: {'gain_db': -3.84}, 5: {'wet_level': 0.48}, 0: {'rate_hz': 0.74}, 4: {'depth': 0.23}, 2: {'drive_db': 48.14}}","{1: {'delay_seconds': 3.45}, 3: {'gain_db': 48.91}, 4: {'depth': 0.79}, 5: {'wet_level': 0.34}, 2: {'drive_db': 4.93}}",0.2252302625854784,0.8
136.mp3,"{1: {'delay_seconds': 9.88}, 3: {'gain_db': 9.62}, 0: {'rate_hz': 42.65}, 2: {'drive_db': 25.62}, 5: {'wet_level': 0.52}}","{1: {'delay_seconds': 3.43}, 5: {'wet_level': 0.85}, 3: {'gain_db': 41.93}, 0: {'rate_hz': 10.21}}",0.32099376985900524,0.8
137.mp3,"{4: {'depth': 0.5}, 2: {'drive_db': 37.58}, 3: {'gain_db': 12.61}, 0: {'rate_hz': 28.61}, 1: {'delay_seconds': 1.13}, 5: {'wet_level': 0.56}}","{1: {'delay_seconds': 7.1}, 4: {'depth': 0.98}, 0: {'rate_hz': 96.38}, 3: {'gain_db': -34.79}, 2: {'drive_db': 6.0}}",0.1367073286330037,0.8333333333333333
138.mp3,"{5: {'wet_level': 0.12}, 1: {'delay_seconds': 1.77}, 3: {'gain_db': 23.19}}","{1: {'delay_seconds': 2.82}, 5: {'wet_level': 0.17}, 2: {'drive_db': 47.85}}",0.6051999337236275,0.6666666666666666
139.mp3,"{4: {'depth': 0.9}, 1: {'delay_seconds': 0.89}, 5: {'wet_level': 0.42}}","{1: {'delay_seconds': 2.51}, 5: {'wet_level': 0.29}, 3: {'gain_db': -46.32}, 0: {'rate_hz': 32.01}, 4: {'depth': 0.55}}",0.44182932317229606,0.6000000000000001
140.mp3,"{2: {'drive_db': 22.38}, 1: {'delay_seconds': 4.89}}","{3: {'gain_db': -23.87}, 5: {'wet_level': 0.65}, 1: {'delay_seconds': 5.47}, 2: {'drive_db': 47.23}, 4: {'depth': 0.39}}",0.19735734195278104,0.4
141.mp3,"{4: {'depth': 0.22}, 2: {'drive_db': 9.03}}","{1: {'delay_seconds': 3.2}, 0: {'rate_hz': 26.11}, 3: {'gain_db': -48.03}}",0.0,0.0
142.mp3,"{3: {'gain_db': -18.08}, 1: {'delay_seconds': 7.58}}","{1: {'delay_seconds': 5.18}, 3: {'gain_db': -15.91}}",0.8257515215686031,1.0
143.mp3,"{5: {'wet_level': 0.03}, 1: {'delay_seconds': 1.21}}","{5: {'wet_level': 0.61}, 1: {'delay_seconds': 2.15}, 3: {'gain_db': -7.08}}",0.4317073838202581,0.6666666666666666
144.mp3,"{5: {'wet_level': 0.91}, 3: {'gain_db': -14.78}, 1: {'delay_seconds': 8.6}, 0: {'rate_hz': 6.3}, 2: {'drive_db': 11.59}}","{5: {'wet_level': 0.11}, 3: {'gain_db': 46.52}, 0: {'rate_hz': 15.33}, 2: {'drive_db': 33.57}, 1: {'delay_seconds': 7.23}}",0.4693357741061321,1.0
145.mp3,"{2: {'drive_db': 44.42}, 0: {'rate_hz': 47.01}, 5: {'wet_level': 0.93}, 4: {'depth': 0.39}, 1: {'delay_seconds': 4.17}}","{5: {'wet_level': 0.76}, 3: {'gain_db': 36.26}, 2: {'drive_db': 45.7}, 0: {'rate_hz': 17.5}, 1: {'delay_seconds': 3.47}}",0.6222844627776771,0.8
146.mp3,"{0: {'rate_hz': 87.61}, 1: {'delay_seconds': 0.02}}","{1: {'delay_seconds': 1.49}, 0: {'rate_hz': 49.7}, 2: {'drive_db': 48.7}, 5: {'wet_level': 0.57}}",0.3549980625558845,0.5
147.mp3,"{5: {'wet_level': 0.36}, 1: {'delay_seconds': 8.47}, 4: {'depth': 0.37}, 0: {'rate_hz': 28.2}, 3: {'gain_db': 37.57}}","{1: {'delay_seconds': 1.99}, 5: {'wet_level': 0.17}, 4: {'depth': 0.19}, 3: {'gain_db': 20.87}}",0.4923306012804869,0.8
148.mp3,"{2: {'drive_db': 32.55}, 4: {'depth': 0.07}, 5: {'wet_level': 0.74}}","{2: {'drive_db': 40.6}, 5: {'wet_level': 0.92}, 4: {'depth': 0.08}, 3: {'gain_db': 39.94}}",0.624673060156931,0.75
149.mp3,{4: {'depth': 0.32}},"{3: {'gain_db': -48.9}, 1: {'delay_seconds': 4.61}, 4: {'depth': 0.21}, 5: {'wet_level': 0.02}, 0: {'rate_hz': 0.06}}",0.1676470588235294,0.2
150.mp3,"{2: {'drive_db': 48.56}, 3: {'gain_db': -31.92}, 0: {'rate_hz': 36.34}, 4: {'depth': 1.0}, 5: {'wet_level': 0.37}}","{2: {'drive_db': 33.28}, 3: {'gain_db': 37.43}, 0: {'rate_hz': 10.41}, 4: {'depth': 0.4}}",0.3662919942204036,0.8
151.mp3,"{2: {'drive_db': 11.89}, 0: {'rate_hz': 14.95}, 1: {'delay_seconds': 5.18}, 5: {'wet_level': 0.27}}","{4: {'depth': 0.15}, 3: {'gain_db': -48.43}, 1: {'delay_seconds': 4.27}}",0.20608108108108109,0.25
152.mp3,{0: {'rate_hz': 82.04}},"{3: {'gain_db': -22.37}, 0: {'rate_hz': 72.53}, 2: {'drive_db': 27.52}, 4: {'depth': 0.03}, 5: {'wet_level': 0.34}}",0.17681618722574355,0.2
153.mp3,"{4: {'depth': 0.61}, 2: {'drive_db': 24.99}, 5: {'wet_level': 0.93}, 3: {'gain_db': 19.04}, 0: {'rate_hz': 86.67}, 1: {'delay_seconds': 8.26}}","{0: {'rate_hz': 83.42}, 5: {'wet_level': 0.51}, 2: {'drive_db': 43.38}, 3: {'gain_db': 34.91}, 1: {'delay_seconds': 1.39}}",0.452332798188601,0.8333333333333333
154.mp3,"{4: {'depth': 0.28}, 3: {'gain_db': 30.11}, 1: {'delay_seconds': 1.24}, 5: {'wet_level': 0.89}, 2: {'drive_db': 16.5}, 0: {'rate_hz': 68.0}}","{2: {'drive_db': 36.09}, 0: {'rate_hz': 69.2}, 3: {'gain_db': 43.14}, 1: {'delay_seconds': 2.71}}",0.5111862080346143,0.6666666666666666
155.mp3,"{3: {'gain_db': 1.0}, 0: {'rate_hz': 88.59}, 5: {'wet_level': 0.49}, 1: {'delay_seconds': 4.26}, 2: {'drive_db': 47.73}}","{1: {'delay_seconds': 3.56}, 0: {'rate_hz': 76.86}, 2: {'drive_db': 48.57}, 3: {'gain_db': 47.64}}",0.5627064522522645,0.8
156.mp3,"{2: {'drive_db': 27.22}, 4: {'depth': 0.22}, 1: {'delay_seconds': 1.93}, 3: {'gain_db': 42.28}, 0: {'rate_hz': 54.19}, 5: {'wet_level': 0.07}}","{1: {'delay_seconds': 5.76}, 3: {'gain_db': 27.76}, 0: {'rate_hz': 48.38}, 2: {'drive_db': 36.82}, 4: {'depth': 0.74}}",0.5402486083920585,0.8333333333333333
157.mp3,"{5: {'wet_level': 0.49}, 4: {'depth': 0.17}, 3: {'gain_db': 2.08}, 1: {'delay_seconds': 6.84}, 2: {'drive_db': 35.63}}","{0: {'rate_hz': 24.3}, 3: {'gain_db': 29.19}, 1: {'delay_seconds': 9.12}, 4: {'depth': 0.25}, 5: {'wet_level': 0.31}}",0.53935892662545,0.8
158.mp3,{5: {'wet_level': 0.46}},"{5: {'wet_level': 0.16}, 3: {'gain_db': 26.37}}",0.2222222222222222,0.5
159.mp3,"{5: {'wet_level': 0.75}, 2: {'drive_db': 21.05}, 0: {'rate_hz': 23.56}}","{4: {'depth': 0.95}, 3: {'gain_db': 27.74}, 1: {'delay_seconds': 3.12}, 2: {'drive_db': 27.68}}",0.1927461139896373,0.25
160.mp3,{0: {'rate_hz': 30.15}},"{4: {'depth': 0.39}, 1: {'delay_seconds': 8.81}, 2: {'drive_db': 15.37}, 0: {'rate_hz': 36.31}, 5: {'wet_level': 0.84}}",0.18236220472440945,0.2
161.mp3,"{5: {'wet_level': 0.7}, 1: {'delay_seconds': 6.84}, 2: {'drive_db': 27.19}, 0: {'rate_hz': 61.04}, 4: {'depth': 0.85}, 3: {'gain_db': -13.8}}","{0: {'rate_hz': 73.09}, 5: {'wet_level': 0.63}, 3: {'gain_db': -42.32}, 1: {'delay_seconds': 5.32}, 4: {'depth': 0.7}}",0.6428122854246847,0.8333333333333333
162.mp3,"{4: {'depth': 0.86}, 0: {'rate_hz': 8.36}}","{3: {'gain_db': -31.45}, 4: {'depth': 0.35}, 2: {'drive_db': 4.01}}",0.13565891472868213,0.3333333333333333
163.mp3,"{4: {'depth': 0.25}, 5: {'wet_level': 0.27}, 3: {'gain_db': 40.72}, 0: {'rate_hz': 68.69}, 2: {'drive_db': 0.84}, 1: {'delay_seconds': 8.85}}","{5: {'wet_level': 0.58}, 0: {'rate_hz': 64.53}, 3: {'gain_db': 41.62}, 1: {'delay_seconds': 3.83}, 4: {'depth': 0.29}, 2: {'drive_db': 37.39}}",0.6901340452186997,0.9999999999999999
164.mp3,"{1: {'delay_seconds': 6.63}, 0: {'rate_hz': 43.04}, 3: {'gain_db': -49.03}}","{3: {'gain_db': -41.83}, 1: {'delay_seconds': 9.25}, 0: {'rate_hz': 73.4}}",0.6663718957297926,1.0
165.mp3,"{4: {'depth': 0.7}, 5: {'wet_level': 0.14}, 3: {'gain_db': -38.43}, 0: {'rate_hz': 59.9}, 2: {'drive_db': 10.99}}","{3: {'gain_db': 45.21}, 5: {'wet_level': 0.46}, 2: {'drive_db': 39.37}, 4: {'depth': 0.07}, 1: {'delay_seconds': 8.7}, 0: {'rate_hz': 61.23}}",0.33872744567558233,0.8333333333333333
166.mp3,{1: {'delay_seconds': 7.03}},"{5: {'wet_level': 0.05}, 2: {'drive_db': 0.2}, 1: {'delay_seconds': 9.12}}",0.23423423423423428,0.3333333333333333
167.mp3,"{4: {'depth': 0.52}, 5: {'wet_level': 0.45}}","{5: {'wet_level': 0.46}, 3: {'gain_db': -5.25}, 0: {'rate_hz': 8.57}, 1: {'delay_seconds': 8.57}}",0.24545454545454545,0.25
168.mp3,"{1: {'delay_seconds': 9.92}, 3: {'gain_db': 37.03}, 5: {'wet_level': 0.39}}","{2: {'drive_db': 13.81}, 1: {'delay_seconds': 6.54}, 0: {'rate_hz': 17.93}, 3: {'gain_db': -38.98}, 4: {'depth': 0.05}}",0.15717943942207546,0.4
169.mp3,"{2: {'drive_db': 27.66}, 1: {'delay_seconds': 8.93}, 0: {'rate_hz': 19.12}, 4: {'depth': 0.51}}","{3: {'gain_db': -10.06}, 1: {'delay_seconds': 1.09}, 5: {'wet_level': 0.48}, 0: {'rate_hz': 17.82}, 2: {'drive_db': 49.69}}",0.26190605957664204,0.6000000000000001
170.mp3,"{4: {'depth': 0.86}, 3: {'gain_db': -25.45}, 1: {'delay_seconds': 4.24}}","{3: {'gain_db': -45.95}, 4: {'depth': 0.58}, 1: {'delay_seconds': 9.24}}",0.5115533114833821,1.0
171.mp3,"{5: {'wet_level': 0.25}, 0: {'rate_hz': 99.08}, 4: {'depth': 0.3}, 3: {'gain_db': -16.9}, 2: {'drive_db': 34.96}}","{2: {'drive_db': 32.48}, 0: {'rate_hz': 78.67}, 4: {'depth': 0.67}, 1: {'delay_seconds': 6.22}, 3: {'gain_db': 20.38}}",0.5274491149175438,0.8
172.mp3,"{1: {'delay_seconds': 0.09}, 3: {'gain_db': -6.59}}","{5: {'wet_level': 0.65}, 1: {'delay_seconds': 3.78}, 4: {'depth': 0.52}, 2: {'drive_db': 46.76}, 0: {'rate_hz': 91.86}, 3: {'gain_db': 43.79}}",0.12289759035893938,0.3333333333333333
173.mp3,{4: {'depth': 0.11}},"{3: {'gain_db': 34.18}, 1: {'delay_seconds': 3.3}}",0.0,0.0
174.mp3,"{4: {'depth': 0.43}, 1: {'delay_seconds': 3.98}, 0: {'rate_hz': 47.98}, 2: {'drive_db': 42.61}, 3: {'gain_db': -26.09}}","{5: {'wet_level': 0.28}, 3: {'gain_db': 49.01}, 0: {'rate_hz': 46.14}, 2: {'drive_db': 29.02}, 1: {'delay_seconds': 8.33}}",0.38722186374257106,0.8
175.mp3,"{0: {'rate_hz': 50.39}, 2: {'drive_db': 46.97}, 1: {'delay_seconds': 4.7}}","{1: {'delay_seconds': 3.87}, 2: {'drive_db': 43.28}, 3: {'gain_db': 33.26}, 0: {'rate_hz': 3.5}, 5: {'wet_level': 0.0}}",0.3668587337549476,0.6000000000000001
176.mp3,"{4: {'depth': 0.61}, 2: {'drive_db': 40.05}}","{0: {'rate_hz': 24.16}, 3: {'gain_db': 47.25}, 1: {'delay_seconds': 3.94}, 4: {'depth': 0.84}, 2: {'drive_db': 41.77}, 5: {'wet_level': 0.68}}",0.2633340837614184,0.3333333333333333
177.mp3,"{0: {'rate_hz': 89.96}, 5: {'wet_level': 0.01}, 4: {'depth': 0.55}, 3: {'gain_db': -35.68}, 1: {'delay_seconds': 5.34}}","{3: {'gain_db': 49.26}, 5: {'wet_level': 0.05}, 2: {'drive_db': 48.28}, 0: {'rate_hz': 58.55}, 4: {'depth': 0.12}, 1: {'delay_seconds': 8.48}}",0.3748740674121478,0.8333333333333333
178.mp3,"{3: {'gain_db': 28.38}, 2: {'drive_db': 21.82}, 5: {'wet_level': 0.52}, 1: {'delay_seconds': 3.28}, 0: {'rate_hz': 7.1}}","{5: {'wet_level': 0.72}, 0: {'rate_hz': 96.77}, 2: {'drive_db': 18.13}, 1: {'delay_seconds': 3.12}, 3: {'gain_db': 39.85}}",0.6698122752882553,1.0
179.mp3,"{4: {'depth': 0.04}, 0: {'rate_hz': 87.02}}","{0: {'rate_hz': 90.32}, 1: {'delay_seconds': 4.94}, 3: {'gain_db': -42.17}, 4: {'depth': 0.38}}",0.4019777541561327,0.5
180.mp3,"{2: {'drive_db': 47.73}, 3: {'gain_db': -15.02}, 1: {'delay_seconds': 3.18}}","{3: {'gain_db': 49.46}, 1: {'delay_seconds': 2.6}, 2: {'drive_db': 17.05}, 5: {'wet_level': 0.09}}",0.3201197078525607,0.75
181.mp3,"{3: {'gain_db': 2.18}, 0: {'rate_hz': 62.91}}","{3: {'gain_db': 46.52}, 1: {'delay_seconds': 7.41}, 0: {'rate_hz': 65.28}}",0.3708587572005223,0.6666666666666666
182.mp3,"{1: {'delay_seconds': 6.81}, 2: {'drive_db': 41.34}}","{1: {'delay_seconds': 1.82}, 2: {'drive_db': 49.64}, 3: {'gain_db': -0.15}}",0.3554933231601838,0.6666666666666666
183.mp3,"{5: {'wet_level': 0.09}, 0: {'rate_hz': 87.52}, 3: {'gain_db': 8.22}}","{5: {'wet_level': 0.04}, 2: {'drive_db': 44.72}, 4: {'depth': 0.19}, 1: {'delay_seconds': 4.04}, 3: {'gain_db': -34.97}}",0.2406427306805184,0.4
184.mp3,"{1: {'delay_seconds': 1.19}, 3: {'gain_db': -29.26}, 0: {'rate_hz': 21.42}, 5: {'wet_level': 0.32}, 2: {'drive_db': 36.67}}","{3: {'gain_db': 33.87}, 0: {'rate_hz': 49.83}}",0.16839301333208997,0.4
185.mp3,"{5: {'wet_level': 0.53}, 4: {'depth': 0.45}, 2: {'drive_db': 48.39}, 3: {'gain_db': -43.41}, 0: {'rate_hz': 94.37}, 1: {'delay_seconds': 8.49}}","{4: {'depth': 0.82}, 3: {'gain_db': 48.57}, 5: {'wet_level': 0.32}, 1: {'delay_seconds': 3.93}, 2: {'drive_db': 45.54}, 0: {'rate_hz': 94.54}}",0.558092467661194,0.9999999999999999
